date,time,location,result,rarity,pity,banner,player_id,banner_type,pity_4
2023-03-21,22:37:29,China,slingshot,3,64,Character Event,player_85d75f156b,301,6
2023-03-21,22:37:29,China,thrilling_tales_of_dragon_slayers,3,65,Character Event,player_85d75f156b,301,7
2023-03-21,22:37:29,China,black_tassel,3,66,Character Event,player_85d75f156b,301,8
2023-03-21,22:37:29,China,mika,4,67,Character Event,player_85d75f156b,301,9
2023-03-21,22:37:29,China,emerald_orb,3,68,Character Event,player_85d75f156b,301,1
2023-03-21,22:37:34,China,debate_club,3,69,Character Event,player_85d75f156b,301,2
2023-03-21,22:37:34,China,bloodtainted_greatsword,3,70,Character Event,player_85d75f156b,301,3
2023-03-21,22:37:34,China,harbinger_of_dawn,3,71,Character Event,player_85d75f156b,301,4
2023-03-21,22:37:34,China,bloodtainted_greatsword,3,72,Character Event,player_85d75f156b,301,5
2023-03-21,22:37:34,China,sharpshooters_oath,3,73,Character Event,player_85d75f156b,301,6
2023-03-21,22:37:34,China,emerald_orb,3,74,Character Event,player_85d75f156b,301,7
2023-03-21,22:37:34,China,cool_steel,3,75,Character Event,player_85d75f156b,301,8
2023-03-21,22:37:34,China,skyrider_sword,3,76,Character Event,player_85d75f156b,301,9
2023-03-21,22:37:34,China,mika,4,77,Character Event,player_85d75f156b,301,10
2023-03-21,22:37:34,China,bloodtainted_greatsword,3,78,Character Event,player_85d75f156b,301,1
2023-03-21,22:37:41,China,thrilling_tales_of_dragon_slayers,3,79,Character Event,player_85d75f156b,301,2
2023-03-21,22:37:41,China,shenhe,5,80,Character Event,player_85d75f156b,301,3
2023-03-21,22:37:41,China,harbinger_of_dawn,3,1,Character Event,player_85d75f156b,301,4
2023-03-21,22:37:41,China,emerald_orb,3,2,Character Event,player_85d75f156b,301,5
2023-03-21,22:37:41,China,debate_club,3,3,Character Event,player_85d75f156b,301,6
2023-03-21,22:37:41,China,raven_bow,3,4,Character Event,player_85d75f156b,301,7
2023-03-21,22:37:41,China,magic_guide,3,5,Character Event,player_85d75f156b,301,8
2023-03-21,22:37:41,China,sacrificial_bow,4,6,Character Event,player_85d75f156b,301,9
2023-03-21,22:37:41,China,ferrous_shadow,3,7,Character Event,player_85d75f156b,301,1
2023-03-21,22:37:41,China,cool_steel,3,8,Character Event,player_85d75f156b,301,2
2023-03-21,22:37:55,China,ferrous_shadow,3,1,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:37:55,China,emerald_orb,3,2,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:37:55,China,thrilling_tales_of_dragon_slayers,3,3,Weapon Event,player_85d75f156b,302,3
2023-03-21,22:37:55,China,the_bell,4,4,Weapon Event,player_85d75f156b,302,4
2023-03-21,22:37:55,China,bloodtainted_greatsword,3,5,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:37:55,China,ferrous_shadow,3,6,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:37:55,China,slingshot,3,7,Weapon Event,player_85d75f156b,302,3
2023-03-21,22:37:55,China,wine_and_song,4,8,Weapon Event,player_85d75f156b,302,4
2023-03-21,22:37:55,China,debate_club,3,9,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:37:55,China,bloodtainted_greatsword,3,10,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:38:00,China,skyrider_sword,3,11,Weapon Event,player_85d75f156b,302,3
2023-03-21,22:38:00,China,sharpshooters_oath,3,12,Weapon Event,player_85d75f156b,302,4
2023-03-21,22:38:00,China,ferrous_shadow,3,13,Weapon Event,player_85d75f156b,302,5
2023-03-21,22:38:00,China,black_tassel,3,14,Weapon Event,player_85d75f156b,302,6
2023-03-21,22:38:00,China,black_tassel,3,15,Weapon Event,player_85d75f156b,302,7
2023-03-21,22:38:00,China,cool_steel,3,16,Weapon Event,player_85d75f156b,302,8
2023-03-21,22:38:00,China,ningguang,4,17,Weapon Event,player_85d75f156b,302,9
2023-03-21,22:38:00,China,magic_guide,3,18,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:38:00,China,wine_and_song,4,19,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:38:00,China,cool_steel,3,20,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:38:06,China,harbinger_of_dawn,3,21,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:38:06,China,cool_steel,3,22,Weapon Event,player_85d75f156b,302,3
2023-03-21,22:38:06,China,magic_guide,3,23,Weapon Event,player_85d75f156b,302,4
2023-03-21,22:38:06,China,thrilling_tales_of_dragon_slayers,3,24,Weapon Event,player_85d75f156b,302,5
2023-03-21,22:38:06,China,sharpshooters_oath,3,25,Weapon Event,player_85d75f156b,302,6
2023-03-21,22:38:06,China,sharpshooters_oath,3,26,Weapon Event,player_85d75f156b,302,7
2023-03-21,22:38:06,China,favonius_warbow,4,27,Weapon Event,player_85d75f156b,302,8
2023-03-21,22:38:06,China,harbinger_of_dawn,3,28,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:38:06,China,skyrider_sword,3,29,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:38:06,China,sharpshooters_oath,3,30,Weapon Event,player_85d75f156b,302,3
2023-03-21,22:38:25,China,harbinger_of_dawn,3,31,Weapon Event,player_85d75f156b,302,4
2023-03-21,22:38:25,China,slingshot,3,32,Weapon Event,player_85d75f156b,302,5
2023-03-21,22:38:25,China,skyrider_sword,3,33,Weapon Event,player_85d75f156b,302,6
2023-03-21,22:38:25,China,magic_guide,3,34,Weapon Event,player_85d75f156b,302,7
2023-03-21,22:38:25,China,bloodtainted_greatsword,3,35,Weapon Event,player_85d75f156b,302,8
2023-03-21,22:38:25,China,faruzan,4,36,Weapon Event,player_85d75f156b,302,9
2023-03-21,22:38:25,China,harbinger_of_dawn,3,37,Weapon Event,player_85d75f156b,302,1
2023-03-21,22:38:25,China,magic_guide,3,38,Weapon Event,player_85d75f156b,302,2
2023-03-21,22:38:25,China,black_tassel,3,39,Weapon Event,player_85d75f156b,302,3
2023-03-21,22:38:25,China,cool_steel,3,40,Weapon Event,player_85d75f156b,302,4
2023-03-21,22:38:33,China,black_tassel,3,41,Weapon Event,player_85d75f156b,302,5
2023-03-21,22:38:39,China,harbinger_of_dawn,3,42,Weapon Event,player_85d75f156b,302,6
2023-03-21,22:38:54,China,magic_guide,3,24,Standard,player_85d75f156b,200,9
2023-03-21,22:38:58,China,lisa,4,25,Standard,player_85d75f156b,200,10
2023-03-21,22:39:05,China,debate_club,3,26,Standard,player_85d75f156b,200,1
2023-03-21,22:39:10,China,magic_guide,3,27,Standard,player_85d75f156b,200,2
2023-03-21,22:39:13,China,ferrous_shadow,3,28,Standard,player_85d75f156b,200,3
2023-03-21,22:39:26,China,debate_club,3,43,Weapon Event,player_85d75f156b,302,7
2023-03-25,16:11:28,China,cool_steel,3,44,Weapon Event,player_85d75f156b,302,8
2023-03-25,16:11:33,China,wine_and_song,4,45,Weapon Event,player_85d75f156b,302,9
2023-03-27,13:15:43,China,black_tassel,3,29,Standard,player_85d75f156b,200,4
2023-03-27,13:15:46,China,harbinger_of_dawn,3,30,Standard,player_85d75f156b,200,5
2023-03-27,13:15:53,China,skyrider_sword,3,46,Weapon Event,player_85d75f156b,302,1
2023-04-01,21:52:20,China,magic_guide,3,47,Weapon Event,player_85d75f156b,302,2
2023-04-01,21:52:26,China,emerald_orb,3,48,Weapon Event,player_85d75f156b,302,3
2023-04-01,21:52:31,China,raven_bow,3,49,Weapon Event,player_85d75f156b,302,4
2023-04-04,21:04:50,China,slingshot,3,50,Weapon Event,player_85d75f156b,302,5
2023-04-04,21:04:55,China,harbinger_of_dawn,3,51,Weapon Event,player_85d75f156b,302,6
2023-04-04,21:12:05,China,magic_guide,3,52,Weapon Event,player_85d75f156b,302,7
2023-04-04,21:12:23,China,sacrificial_sword,4,53,Weapon Event,player_85d75f156b,302,8
2023-04-04,21:12:27,China,slingshot,3,54,Weapon Event,player_85d75f156b,302,1
2023-04-04,21:12:30,China,sharpshooters_oath,3,55,Weapon Event,player_85d75f156b,302,2
2023-04-04,21:12:33,China,calamity_queller,5,56,Weapon Event,player_85d75f156b,302,3
2023-04-04,21:12:37,China,bloodtainted_greatsword,3,1,Weapon Event,player_85d75f156b,302,4
2023-04-04,21:12:40,China,rosaria,4,31,Standard,player_85d75f156b,200,6
2023-04-04,21:12:44,China,raven_bow,3,32,Standard,player_85d75f156b,200,1
2023-04-04,21:12:47,China,ferrous_shadow,3,33,Standard,player_85d75f156b,200,2
2023-04-04,21:13:00,China,slingshot,3,34,Standard,player_85d75f156b,200,3
2023-04-04,21:13:07,China,ferrous_shadow,3,9,Character Event,player_85d75f156b,301,3
2023-04-04,21:13:10,China,skyrider_sword,3,10,Character Event,player_85d75f156b,301,4
2023-04-04,21:13:14,China,magic_guide,3,11,Character Event,player_85d75f156b,301,5
2023-04-04,21:13:24,China,magic_guide,3,35,Standard,player_85d75f156b,200,4
2023-04-04,21:56:21,China,the_widsith,4,36,Standard,player_85d75f156b,200,5
2023-04-05,16:20:44,China,slingshot,3,37,Standard,player_85d75f156b,200,1
2023-04-05,16:20:55,China,mika,4,12,Character Event,player_85d75f156b,301,6
2023-04-05,16:21:07,China,diona,4,13,Character Event,player_85d75f156b,301,1
2023-04-05,16:50:48,China,raven_bow,3,38,Standard,player_85d75f156b,200,2
2023-04-05,19:53:53,China,magic_guide,3,14,Character Event,player_85d75f156b,301,1
2023-04-05,19:53:57,China,bloodtainted_greatsword,3,15,Character Event,player_85d75f156b,301,2
2023-04-28,20:40:15,China,black_tassel,3,16,Character Event,player_85d75f156b,301,3
2023-04-28,20:40:18,China,skyrider_sword,3,17,Character Event,player_85d75f156b,301,4
2023-04-28,20:40:22,China,debate_club,3,18,Character Event,player_85d75f156b,301,5
2023-04-28,20:40:24,China,bloodtainted_greatsword,3,19,Character Event,player_85d75f156b,301,6
2023-04-28,20:40:27,China,ferrous_shadow,3,20,Character Event,player_85d75f156b,301,7
2023-04-28,20:40:29,China,ferrous_shadow,3,21,Character Event,player_85d75f156b,301,8
2023-04-28,20:40:33,China,sacrificial_bow,4,22,Character Event,player_85d75f156b,301,9
2023-04-28,20:40:36,China,magic_guide,3,23,Character Event,player_85d75f156b,301,1
2023-05-24,22:45:31,China,cool_steel,3,24,Character Event,player_85d75f156b,301,2
2023-05-24,22:45:35,China,thrilling_tales_of_dragon_slayers,3,25,Character Event,player_85d75f156b,301,3
2023-05-24,22:45:38,China,slingshot,3,26,Character Event,player_85d75f156b,301,4
2023-05-24,22:45:41,China,raven_bow,3,27,Character Event,player_85d75f156b,301,5
2023-05-24,22:45:44,China,kirara,4,28,Character Event,player_85d75f156b,301,6
2023-05-24,22:45:49,China,debate_club,3,29,Character Event,player_85d75f156b,301,1
2023-05-24,22:45:52,China,bloodtainted_greatsword,3,30,Character Event,player_85d75f156b,301,2
2023-05-24,22:45:55,China,debate_club,3,31,Character Event,player_85d75f156b,301,3
2023-05-24,22:46:04,China,debate_club,3,32,Character Event,player_85d75f156b,301,4
2023-05-24,22:46:07,China,black_tassel,3,33,Character Event,player_85d75f156b,301,5
2023-06-02,00:06:44,China,thrilling_tales_of_dragon_slayers,3,34,Character Event,player_85d75f156b,301,6
2023-06-13,13:18:49,China,harbinger_of_dawn,3,39,Standard,player_85d75f156b,200,3
2023-06-13,13:19:10,China,emerald_orb,3,35,Character Event,player_85d75f156b,301,7
2023-06-13,13:19:12,China,harbinger_of_dawn,3,36,Character Event,player_85d75f156b,301,8
2023-06-13,13:19:16,China,sucrose,4,37,Character Event,player_85d75f156b,301,9
2023-06-13,13:19:18,China,slingshot,3,38,Character Event,player_85d75f156b,301,1
2023-06-13,13:19:20,China,black_tassel,3,39,Character Event,player_85d75f156b,301,2
2023-06-13,13:19:31,China,black_tassel,3,40,Character Event,player_85d75f156b,301,3
2023-07-12,15:59:00,China,sharpshooters_oath,3,41,Character Event,player_85d75f156b,301,4
2023-07-12,15:59:04,China,debate_club,3,42,Character Event,player_85d75f156b,301,5
2023-07-12,15:59:07,China,emerald_orb,3,43,Character Event,player_85d75f156b,301,6
2023-07-12,15:59:15,China,razor,4,44,Character Event,player_85d75f156b,301,7
2023-07-25,18:09:54,China,skyrider_sword,3,45,Character Event,player_85d75f156b,301,1
2023-07-25,18:10:00,China,debate_club,3,46,Character Event,player_85d75f156b,301,2
2023-07-25,18:10:16,China,raven_bow,3,47,Character Event,player_85d75f156b,301,3
2023-07-29,20:55:24,China,debate_club,3,48,Character Event,player_85d75f156b,301,4
2023-07-29,20:56:59,China,skyrider_sword,3,49,Character Event,player_85d75f156b,301,5
2023-07-29,20:57:05,China,sacrificial_fragments,4,50,Character Event,player_85d75f156b,301,6
2023-07-29,20:57:20,China,debate_club,3,51,Character Event,player_85d75f156b,301,1
2023-07-29,21:51:19,China,thrilling_tales_of_dragon_slayers,3,52,Character Event,player_85d75f156b,301,2
2023-07-29,21:51:29,China,debate_club,3,53,Character Event,player_85d75f156b,301,3
2023-07-29,22:00:53,China,magic_guide,3,54,Character Event,player_85d75f156b,301,4
2023-07-31,11:40:14,China,bloodtainted_greatsword,3,55,Character Event,player_85d75f156b,301,5
2023-08-03,16:13:23,China,sharpshooters_oath,3,56,Character Event,player_85d75f156b,301,6
2023-08-03,16:13:27,China,rosaria,4,57,Character Event,player_85d75f156b,301,7
2023-08-03,16:14:36,China,skyrider_sword,3,58,Character Event,player_85d75f156b,301,1
2023-08-03,16:14:46,China,thrilling_tales_of_dragon_slayers,3,59,Character Event,player_85d75f156b,301,2
2023-08-04,22:00:02,China,cool_steel,3,60,Character Event,player_85d75f156b,301,3
2023-08-05,23:51:10,China,rosaria,4,61,Character Event,player_85d75f156b,301,4
2023-08-06,01:17:15,China,yanfei,4,62,Character Event,player_85d75f156b,301,1
2023-08-06,01:17:26,China,harbinger_of_dawn,3,63,Character Event,player_85d75f156b,301,1
2023-08-06,02:18:09,China,debate_club,3,64,Character Event,player_85d75f156b,301,2
2023-08-06,23:25:52,China,magic_guide,3,65,Character Event,player_85d75f156b,301,3
2023-08-06,23:25:56,China,emerald_orb,3,66,Character Event,player_85d75f156b,301,4
2023-08-06,23:26:06,China,cool_steel,3,67,Character Event,player_85d75f156b,301,5
2023-08-06,23:28:40,China,dori,4,40,Standard,player_85d75f156b,200,4
2023-08-06,23:53:03,China,sharpshooters_oath,3,68,Character Event,player_85d75f156b,301,6
2023-08-16,11:16:22,China,black_tassel,3,69,Character Event,player_85d75f156b,301,7
2023-08-16,11:16:27,China,sacrificial_sword,4,70,Character Event,player_85d75f156b,301,8
2023-08-16,11:16:30,China,skyrider_sword,3,71,Character Event,player_85d75f156b,301,1
2023-08-30,21:21:21,China,emerald_orb,3,41,Standard,player_85d75f156b,200,1
2023-08-30,23:37:56,China,cool_steel,3,42,Standard,player_85d75f156b,200,2
2023-08-30,23:38:00,China,magic_guide,3,43,Standard,player_85d75f156b,200,3
2023-09-09,01:42:56,China,favonius_sword,4,44,Standard,player_85d75f156b,200,4
2023-09-09,01:43:01,China,black_tassel,3,45,Standard,player_85d75f156b,200,1
2023-09-16,09:11:35,China,black_tassel,3,46,Standard,player_85d75f156b,200,2
2023-09-17,21:07:52,China,magic_guide,3,47,Standard,player_85d75f156b,200,3
2023-10-01,20:15:22,China,debate_club,3,48,Standard,player_85d75f156b,200,4
2023-10-01,20:15:27,China,debate_club,3,49,Standard,player_85d75f156b,200,5
2023-10-20,00:07:12,China,bloodtainted_greatsword,3,50,Standard,player_85d75f156b,200,6
2023-11-02,02:05:07,China,cool_steel,3,51,Standard,player_85d75f156b,200,7
2023-11-08,12:58:35,China,black_tassel,3,72,Character Event,player_85d75f156b,301,2
2023-11-08,12:58:35,China,magic_guide,3,73,Character Event,player_85d75f156b,301,3
2023-11-08,12:58:35,China,bloodtainted_greatsword,3,74,Character Event,player_85d75f156b,301,4
2023-11-08,12:58:35,China,magic_guide,3,75,Character Event,player_85d75f156b,301,5
2023-11-08,12:58:35,China,sharpshooters_oath,3,76,Character Event,player_85d75f156b,301,6
2023-11-08,12:58:35,China,furina,5,77,Character Event,player_85d75f156b,301,7
2023-11-08,12:58:35,China,thrilling_tales_of_dragon_slayers,3,1,Character Event,player_85d75f156b,301,8
2023-11-08,12:58:35,China,collei,4,2,Character Event,player_85d75f156b,301,9
2023-11-08,12:58:35,China,emerald_orb,3,3,Character Event,player_85d75f156b,301,1
2023-11-08,12:58:35,China,black_tassel,3,4,Character Event,player_85d75f156b,301,2
2023-11-08,12:58:47,China,cool_steel,3,5,Character Event,player_85d75f156b,301,3
2023-11-08,12:58:47,China,emerald_orb,3,6,Character Event,player_85d75f156b,301,4
2023-11-08,12:58:47,China,raven_bow,3,7,Character Event,player_85d75f156b,301,5
2023-11-08,12:58:47,China,black_tassel,3,8,Character Event,player_85d75f156b,301,6
2023-11-08,12:58:47,China,bloodtainted_greatsword,3,9,Character Event,player_85d75f156b,301,7
2023-11-08,12:58:47,China,magic_guide,3,10,Character Event,player_85d75f156b,301,8
2023-11-08,12:58:47,China,debate_club,3,11,Character Event,player_85d75f156b,301,9
2023-11-08,12:58:47,China,lions_roar,4,12,Character Event,player_85d75f156b,301,10
2023-11-08,12:58:47,China,bloodtainted_greatsword,3,13,Character Event,player_85d75f156b,301,1
2023-11-08,12:58:47,China,slingshot,3,14,Character Event,player_85d75f156b,301,2
2023-11-08,12:58:52,China,sharpshooters_oath,3,15,Character Event,player_85d75f156b,301,3
2023-11-08,12:58:52,China,ferrous_shadow,3,16,Character Event,player_85d75f156b,301,4
2023-11-08,12:58:52,China,collei,4,17,Character Event,player_85d75f156b,301,5
2023-11-08,12:58:52,China,black_tassel,3,18,Character Event,player_85d75f156b,301,1
2023-11-08,12:58:52,China,harbinger_of_dawn,3,19,Character Event,player_85d75f156b,301,2
2023-11-08,12:58:52,China,emerald_orb,3,20,Character Event,player_85d75f156b,301,3
2023-11-08,12:58:52,China,bloodtainted_greatsword,3,21,Character Event,player_85d75f156b,301,4
2023-11-08,12:58:52,China,raven_bow,3,22,Character Event,player_85d75f156b,301,5
2023-11-08,12:58:52,China,debate_club,3,23,Character Event,player_85d75f156b,301,6
2023-11-08,12:58:52,China,harbinger_of_dawn,3,24,Character Event,player_85d75f156b,301,7
2023-11-08,12:59:19,China,ferrous_shadow,3,25,Character Event,player_85d75f156b,301,8
2023-11-08,12:59:19,China,dori,4,26,Character Event,player_85d75f156b,301,9
2023-11-08,12:59:19,China,slingshot,3,27,Character Event,player_85d75f156b,301,1
2023-11-08,12:59:19,China,sharpshooters_oath,3,28,Character Event,player_85d75f156b,301,2
2023-11-08,12:59:19,China,thrilling_tales_of_dragon_slayers,3,29,Character Event,player_85d75f156b,301,3
2023-11-08,12:59:19,China,harbinger_of_dawn,3,30,Character Event,player_85d75f156b,301,4
2023-11-08,12:59:19,China,keqing,5,31,Character Event,player_85d75f156b,301,5
2023-11-08,12:59:19,China,black_tassel,3,1,Character Event,player_85d75f156b,301,6
2023-11-08,12:59:19,China,cool_steel,3,2,Character Event,player_85d75f156b,301,7
2023-11-08,12:59:19,China,debate_club,3,3,Character Event,player_85d75f156b,301,8
2023-11-08,12:59:43,China,beidou,4,4,Character Event,player_85d75f156b,301,9
2023-11-08,12:59:47,China,thrilling_tales_of_dragon_slayers,3,5,Character Event,player_85d75f156b,301,1
2023-11-08,12:59:50,China,sharpshooters_oath,3,6,Character Event,player_85d75f156b,301,2
2023-11-08,13:02:34,China,favonius_greatsword,4,52,Standard,player_85d75f156b,200,8
2023-11-08,13:02:39,China,slingshot,3,53,Standard,player_85d75f156b,200,1
2023-11-08,13:03:06,China,thrilling_tales_of_dragon_slayers,3,7,Character Event,player_85d75f156b,301,3
2023-11-08,13:03:09,China,thrilling_tales_of_dragon_slayers,3,8,Character Event,player_85d75f156b,301,4
2023-11-08,13:03:13,China,emerald_orb,3,9,Character Event,player_85d75f156b,301,5
2023-11-08,13:03:17,China,harbinger_of_dawn,3,10,Character Event,player_85d75f156b,301,6
2023-11-08,13:03:20,China,thrilling_tales_of_dragon_slayers,3,11,Character Event,player_85d75f156b,301,7
2023-11-08,13:03:23,China,thrilling_tales_of_dragon_slayers,3,12,Character Event,player_85d75f156b,301,8
2023-11-10,18:27:58,China,skyrider_sword,3,54,Standard,player_85d75f156b,200,2
2023-11-12,12:55:23,China,harbinger_of_dawn,3,55,Standard,player_85d75f156b,200,3
2023-11-12,12:55:27,China,ferrous_shadow,3,56,Standard,player_85d75f156b,200,4
2023-11-12,12:55:31,China,dragons_bane,4,57,Standard,player_85d75f156b,200,5
2023-11-16,18:31:51,China,raven_bow,3,58,Standard,player_85d75f156b,200,1
2023-11-17,17:16:23,China,charlotte,4,13,Character Event,player_85d75f156b,301,9
2023-11-17,20:54:27,China,magic_guide,3,59,Standard,player_85d75f156b,200,2
2023-11-17,20:54:42,China,harbinger_of_dawn,3,60,Standard,player_85d75f156b,200,3
2023-12-10,01:18:53,China,black_tassel,3,61,Standard,player_85d75f156b,200,4
2024-01-20,18:18:27,China,ferrous_shadow,3,14,Character Event,player_85d75f156b,301,1
2024-01-20,18:18:31,China,bloodtainted_greatsword,3,15,Character Event,player_85d75f156b,301,2
2024-01-20,18:18:35,China,thrilling_tales_of_dragon_slayers,3,16,Character Event,player_85d75f156b,301,3
2024-01-20,18:18:46,China,sacrificial_fragments,4,17,Character Event,player_85d75f156b,301,4
2024-01-20,18:18:51,China,thrilling_tales_of_dragon_slayers,3,18,Character Event,player_85d75f156b,301,1
2024-01-20,18:18:54,China,thrilling_tales_of_dragon_slayers,3,19,Character Event,player_85d75f156b,301,2
2024-01-23,01:58:48,China,black_tassel,3,62,Standard,player_85d75f156b,200,5
2024-01-31,14:55:30,China,raven_bow,3,20,Character Event,player_85d75f156b,301,3
2024-01-31,15:09:53,China,slingshot,3,21,Character Event,player_85d75f156b,301,4
2024-01-31,15:09:53,China,thrilling_tales_of_dragon_slayers,3,22,Character Event,player_85d75f156b,301,5
2024-01-31,15:09:53,China,bloodtainted_greatsword,3,23,Character Event,player_85d75f156b,301,6
2024-01-31,15:09:53,China,black_tassel,3,24,Character Event,player_85d75f156b,301,7
2024-01-31,15:09:53,China,skyrider_sword,3,25,Character Event,player_85d75f156b,301,8
2024-01-31,15:09:53,China,slingshot,3,26,Character Event,player_85d75f156b,301,9
2024-01-31,15:09:53,China,faruzan,4,27,Character Event,player_85d75f156b,301,10
2024-01-31,15:09:53,China,thrilling_tales_of_dragon_slayers,3,28,Character Event,player_85d75f156b,301,1
2024-01-31,15:09:53,China,thrilling_tales_of_dragon_slayers,3,29,Character Event,player_85d75f156b,301,2
2024-01-31,15:09:53,China,harbinger_of_dawn,3,30,Character Event,player_85d75f156b,301,3
2024-01-31,15:09:58,China,cool_steel,3,31,Character Event,player_85d75f156b,301,4
2024-01-31,15:09:58,China,ferrous_shadow,3,32,Character Event,player_85d75f156b,301,5
2024-01-31,15:09:58,China,ferrous_shadow,3,33,Character Event,player_85d75f156b,301,6
2024-01-31,15:09:58,China,emerald_orb,3,34,Character Event,player_85d75f156b,301,7
2024-01-31,15:09:58,China,emerald_orb,3,35,Character Event,player_85d75f156b,301,8
2024-01-31,15:09:58,China,gaming,4,36,Character Event,player_85d75f156b,301,9
2024-01-31,15:09:58,China,faruzan,4,37,Character Event,player_85d75f156b,301,1
2024-01-31,15:09:58,China,raven_bow,3,38,Character Event,player_85d75f156b,301,1
2024-01-31,15:09:58,China,emerald_orb,3,39,Character Event,player_85d75f156b,301,2
2024-01-31,15:09:58,China,bloodtainted_greatsword,3,40,Character Event,player_85d75f156b,301,3
2024-01-31,15:10:05,China,magic_guide,3,41,Character Event,player_85d75f156b,301,4
2024-01-31,15:10:05,China,slingshot,3,42,Character Event,player_85d75f156b,301,5
2024-01-31,15:10:05,China,debate_club,3,43,Character Event,player_85d75f156b,301,6
2024-01-31,15:10:05,China,black_tassel,3,44,Character Event,player_85d75f156b,301,7
2024-01-31,15:10:05,China,harbinger_of_dawn,3,45,Character Event,player_85d75f156b,301,8
2024-01-31,15:10:05,China,thrilling_tales_of_dragon_slayers,3,46,Character Event,player_85d75f156b,301,9
2024-01-31,15:10:05,China,gaming,4,47,Character Event,player_85d75f156b,301,10
2024-01-31,15:10:05,China,debate_club,3,48,Character Event,player_85d75f156b,301,1
2024-01-31,15:10:05,China,raven_bow,3,49,Character Event,player_85d75f156b,301,2
2024-01-31,15:10:05,China,sharpshooters_oath,3,50,Character Event,player_85d75f156b,301,3
2024-01-31,15:10:13,China,harbinger_of_dawn,3,51,Character Event,player_85d75f156b,301,4
2024-01-31,15:10:13,China,rainslasher,4,52,Character Event,player_85d75f156b,301,5
2024-01-31,15:10:13,China,cool_steel,3,53,Character Event,player_85d75f156b,301,1
2024-01-31,15:10:13,China,harbinger_of_dawn,3,54,Character Event,player_85d75f156b,301,2
2024-01-31,15:10:13,China,slingshot,3,55,Character Event,player_85d75f156b,301,3
2024-01-31,15:10:13,China,magic_guide,3,56,Character Event,player_85d75f156b,301,4
2024-01-31,15:10:13,China,bloodtainted_greatsword,3,57,Character Event,player_85d75f156b,301,5
2024-01-31,15:10:13,China,black_tassel,3,58,Character Event,player_85d75f156b,301,6
2024-01-31,15:10:13,China,ferrous_shadow,3,59,Character Event,player_85d75f156b,301,7
2024-01-31,15:10:13,China,faruzan,4,60,Character Event,player_85d75f156b,301,8
2024-01-31,15:10:20,China,raven_bow,3,61,Character Event,player_85d75f156b,301,1
2024-01-31,15:10:20,China,skyrider_sword,3,62,Character Event,player_85d75f156b,301,2
2024-01-31,15:10:20,China,harbinger_of_dawn,3,63,Character Event,player_85d75f156b,301,3
2024-01-31,15:10:20,China,cool_steel,3,64,Character Event,player_85d75f156b,301,4
2024-01-31,15:10:20,China,black_tassel,3,65,Character Event,player_85d75f156b,301,5
2024-01-31,15:10:20,China,skyrider_sword,3,66,Character Event,player_85d75f156b,301,6
2024-01-31,15:10:20,China,thrilling_tales_of_dragon_slayers,3,67,Character Event,player_85d75f156b,301,7
2024-01-31,15:10:20,China,sharpshooters_oath,3,68,Character Event,player_85d75f156b,301,8
2024-01-31,15:10:20,China,barbara,4,69,Character Event,player_85d75f156b,301,9
2024-01-31,15:10:20,China,bloodtainted_greatsword,3,70,Character Event,player_85d75f156b,301,1
2024-01-31,15:10:24,China,ferrous_shadow,3,71,Character Event,player_85d75f156b,301,2
2024-01-31,15:10:24,China,harbinger_of_dawn,3,72,Character Event,player_85d75f156b,301,3
2024-01-31,15:10:24,China,ferrous_shadow,3,73,Character Event,player_85d75f156b,301,4
2024-01-31,15:10:24,China,bloodtainted_greatsword,3,74,Character Event,player_85d75f156b,301,5
2024-01-31,15:10:24,China,black_tassel,3,75,Character Event,player_85d75f156b,301,6
2024-01-31,15:10:24,China,debate_club,3,76,Character Event,player_85d75f156b,301,7
2024-01-31,15:10:24,China,slingshot,3,77,Character Event,player_85d75f156b,301,8
2024-01-31,15:10:24,China,xianyun,5,78,Character Event,player_85d75f156b,301,9
2024-01-31,15:10:24,China,gaming,4,1,Character Event,player_85d75f156b,301,10
2024-01-31,15:10:24,China,ferrous_shadow,3,2,Character Event,player_85d75f156b,301,1
2024-01-31,15:10:53,China,harbinger_of_dawn,3,63,Standard,player_85d75f156b,200,6
2024-01-31,15:10:55,China,black_tassel,3,64,Standard,player_85d75f156b,200,7
2024-01-31,15:10:58,China,debate_club,3,65,Standard,player_85d75f156b,200,8
2024-01-31,15:11:01,China,debate_club,3,66,Standard,player_85d75f156b,200,9
2024-01-31,15:11:04,China,thoma,4,67,Standard,player_85d75f156b,200,10
2024-01-31,15:11:27,China,raven_bow,3,3,Character Event,player_85d75f156b,301,2
2024-01-31,15:11:30,China,debate_club,3,4,Character Event,player_85d75f156b,301,3
