banner_id,banner_type,name,type,rarity,count,guaranteed_pull_count
400024,Weapon Event,the_bell,weapon,4,1239,1
400024,Weapon Event,thoma,character,4,7648,9
400024,Weapon Event,the_stringless,weapon,4,1403,114
400024,Weapon Event,beidou,character,4,7656,8
400024,Weapon Event,barbara,character,4,7558,5
400024,Weapon Event,favonius_warbow,weapon,4,1189,5
400024,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,2093,4
400024,Weapon Event,rainslasher,weapon,4,1301,102
400024,Weapon Event,sucrose,character,4,7727,7
400024,Weapon Event,the_alley_flash,weapon,4,3,3
400024,Weapon Event,wine_and_song,weapon,4,1,0
400025,Weapon Event,akuoumaru,weapon,4,2,1
400025,Weapon Event,alley_hunter,weapon,4,1,1
400025,Weapon Event,amos_bow,weapon,5,3217,4
400025,Weapon Event,aquila_favonia,weapon,5,3102,3
400025,Weapon Event,barbara,character,4,12487,11
400025,Weapon Event,beidou,character,4,12626,11
400025,Weapon Event,bennett,character,4,12619,14
400025,Weapon Event,chongyun,character,4,12709,12
400025,Weapon Event,diona,character,4,12465,15
400025,Weapon Event,dragons_bane,weapon,4,1917,39
400025,Weapon Event,eye_of_perception,weapon,4,219992,52859
400025,Weapon Event,favonius_codex,weapon,4,1801,5
400025,Weapon Event,favonius_greatsword,weapon,4,1830,14
400025,Weapon Event,favonius_lance,weapon,4,1816,10
400025,Weapon Event,favonius_sword,weapon,4,1793,2
400025,Weapon Event,favonius_warbow,weapon,4,1806,0
400025,Weapon Event,fischl,character,4,12456,9
400025,Weapon Event,gorou,character,4,12503,19
400025,Weapon Event,kaguras_verity,weapon,5,71914,13604
400025,Weapon Event,kujou_sara,character,4,12871,10
400025,Weapon Event,lions_roar,weapon,4,1748,2
400025,Weapon Event,lithic_blade,weapon,4,3,0
400025,Weapon Event,lithic_spear,weapon,4,16,11
400025,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,3177,5
400025,Weapon Event,mitternachts_waltz,weapon,4,4,3
400025,Weapon Event,mouuns_moon,weapon,4,2,1
400025,Weapon Event,ningguang,character,4,12515,12
400025,Weapon Event,noelle,character,4,12393,16
400025,Weapon Event,primordial_jade_cutter,weapon,5,62791,11211
400025,Weapon Event,primordial_jade_winged-spear,weapon,5,3166,2
400025,Weapon Event,rainslasher,weapon,4,220084,52828
400025,Weapon Event,razor,character,4,12679,14
400025,Weapon Event,rosaria,character,4,12671,20
400025,Weapon Event,rust,weapon,4,1882,50
400025,Weapon Event,sacrificial_bow,weapon,4,1862,15
400025,Weapon Event,sacrificial_fragments,weapon,4,1845,3
400025,Weapon Event,sacrificial_greatsword,weapon,4,1897,56
400025,Weapon Event,sacrificial_sword,weapon,4,220759,53325
400025,Weapon Event,sayu,character,4,12718,14
400025,Weapon Event,skyward_atlas,weapon,5,3198,4
400025,Weapon Event,skyward_blade,weapon,5,3146,4
400025,Weapon Event,skyward_harp,weapon,5,3232,6
400025,Weapon Event,skyward_pride,weapon,5,3175,4
400025,Weapon Event,skyward_spine,weapon,5,3107,3
400025,Weapon Event,sucrose,character,4,12655,12
400025,Weapon Event,the_alley_flash,weapon,4,7,4
400025,Weapon Event,the_bell,weapon,4,1787,2
400025,Weapon Event,the_flute,weapon,4,1907,54
400025,Weapon Event,the_stringless,weapon,4,221240,53199
400025,Weapon Event,the_widsith,weapon,4,1913,50
400025,Weapon Event,thoma,character,4,12666,8
400025,Weapon Event,wavebreakers_fin,weapon,4,220568,53066
400025,Weapon Event,wine_and_song,weapon,4,1,1
400025,Weapon Event,wolfs_gravestone,weapon,5,3109,8
400025,Weapon Event,xiangling,character,4,12504,16
400025,Weapon Event,xingqiu,character,4,12596,12
400025,Weapon Event,xinyan,character,4,12571,8
400025,Weapon Event,yanfei,character,4,12644,14
400025,Weapon Event,yun_jin,character,4,12478,15
400026,Weapon Event,thoma,character,4,7217,10
400026,Weapon Event,everlasting_moonglow,weapon,5,35656,6161
400026,Weapon Event,lithic_spear,weapon,4,22,20
400026,Weapon Event,alley_hunter,weapon,4,2,1
400026,Weapon Event,noelle,character,4,7425,3
400026,Weapon Event,chongyun,character,4,7189,8
400026,Weapon Event,wine_and_song,weapon,4,2,1
400026,Weapon Event,lions_roar,weapon,4,129161,30608
400026,Weapon Event,skyward_harp,weapon,5,1986,4
400026,Weapon Event,favonius_sword,weapon,4,1057,6
400026,Weapon Event,favonius_greatsword,weapon,4,1077,23
400026,Weapon Event,gorou,character,4,7329,9
400026,Weapon Event,razor,character,4,7311,7
400026,Weapon Event,the_flute,weapon,4,1189,79
400026,Weapon Event,sacrificial_bow,weapon,4,1102,17
400026,Weapon Event,engulfing_lightning,weapon,5,44080,7984
400026,Weapon Event,dragons_bane,weapon,4,1113,88
400026,Weapon Event,sacrificial_greatsword,weapon,4,1191,87
400026,Weapon Event,rosaria,character,4,7263,6
400026,Weapon Event,eye_of_perception,weapon,4,1024,13
400026,Weapon Event,wolfs_gravestone,weapon,5,1867,4
400026,Weapon Event,skyward_blade,weapon,5,1897,2
400026,Weapon Event,kujou_sara,character,4,7289,5
400026,Weapon Event,sacrificial_fragments,weapon,4,128509,30779
400026,Weapon Event,aquila_favonia,weapon,5,1998,3
400026,Weapon Event,yun_jin,character,4,7373,7
400026,Weapon Event,mitternachts_waltz,weapon,4,10,7
400026,Weapon Event,favonius_codex,weapon,4,1058,3
400026,Weapon Event,diona,character,4,7223,9
400026,Weapon Event,favonius_lance,weapon,4,129150,30759
400026,Weapon Event,xingqiu,character,4,7229,6
400026,Weapon Event,skyward_spine,weapon,5,1872,6
400026,Weapon Event,the_widsith,weapon,4,1195,97
400026,Weapon Event,primordial_jade_winged-spear,weapon,5,2018,3
400026,Weapon Event,bennett,character,4,7361,10
400026,Weapon Event,sacrificial_sword,weapon,4,1049,17
400026,Weapon Event,skyward_atlas,weapon,5,1938,3
400026,Weapon Event,xinyan,character,4,7241,6
400026,Weapon Event,rust,weapon,4,1172,73
400026,Weapon Event,akuoumaru,weapon,4,129104,30577
400026,Weapon Event,yanfei,character,4,7339,5
400026,Weapon Event,mouuns_moon,weapon,4,128949,30547
400026,Weapon Event,xiangling,character,4,7350,8
400026,Weapon Event,fischl,character,4,7300,3
400026,Weapon Event,sayu,character,4,7337,8
400026,Weapon Event,ningguang,character,4,7306,4
400026,Weapon Event,skyward_pride,weapon,5,1942,3
400026,Weapon Event,wavebreakers_fin,weapon,4,7,5
400026,Weapon Event,the_bell,weapon,4,1006,1
400026,Weapon Event,the_stringless,weapon,4,1018,7
400026,Weapon Event,beidou,character,4,7181,1
400026,Weapon Event,barbara,character,4,7092,10
400026,Weapon Event,amos_bow,weapon,5,1910,0
400026,Weapon Event,favonius_warbow,weapon,4,1052,0
400026,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,1917,7
400026,Weapon Event,rainslasher,weapon,4,1085,5
400026,Weapon Event,kuki_shinobu,character,4,1,1
400026,Weapon Event,the_alley_flash,weapon,4,9,7
400026,Weapon Event,sucrose,character,4,7299,5
400027,Weapon Event,lithic_spear,weapon,4,20,13
400027,Weapon Event,noelle,character,4,8477,14
400027,Weapon Event,chongyun,character,4,8561,5
400027,Weapon Event,lions_roar,weapon,4,1316,1
400027,Weapon Event,skyward_harp,weapon,5,2091,2
400027,Weapon Event,favonius_sword,weapon,4,1346,1
400027,Weapon Event,favonius_greatsword,weapon,4,1342,24
400027,Weapon Event,gorou,character,4,8224,5
400027,Weapon Event,razor,character,4,8518,6
400027,Weapon Event,the_flute,weapon,4,148583,35765
400027,Weapon Event,haran_geppaku_futsu,weapon,5,48746,9202
400027,Weapon Event,lithic_blade,weapon,4,1,1
400027,Weapon Event,sacrificial_bow,weapon,4,1411,15
400027,Weapon Event,dragons_bane,weapon,4,149127,35818
400027,Weapon Event,sacrificial_greatsword,weapon,4,148335,35609
400027,Weapon Event,rosaria,character,4,8381,13
400027,Weapon Event,eye_of_perception,weapon,4,1349,17
400027,Weapon Event,wolfs_gravestone,weapon,5,2052,6
400027,Weapon Event,skyward_blade,weapon,5,2172,5
400027,Weapon Event,kujou_sara,character,4,8570,7
400027,Weapon Event,sacrificial_fragments,weapon,4,1336,3
400027,Weapon Event,aquila_favonia,weapon,5,2127,3
400027,Weapon Event,yun_jin,character,4,8507,6
400027,Weapon Event,mitternachts_waltz,weapon,4,10,6
400027,Weapon Event,favonius_codex,weapon,4,1332,2
400027,Weapon Event,diona,character,4,8684,11
400027,Weapon Event,favonius_lance,weapon,4,1407,6
400027,Weapon Event,xingqiu,character,4,8506,12
400027,Weapon Event,skyward_spine,weapon,5,2037,5
400027,Weapon Event,the_widsith,weapon,4,149070,35807
400027,Weapon Event,primordial_jade_winged-spear,weapon,5,2134,4
400027,Weapon Event,bennett,character,4,8307,8
400027,Weapon Event,sacrificial_sword,weapon,4,1393,19
400027,Weapon Event,skyward_atlas,weapon,5,2133,6
400027,Weapon Event,amos_bow,weapon,5,2111,4
400027,Weapon Event,xinyan,character,4,8418,13
400027,Weapon Event,rust,weapon,4,149304,35941
400027,Weapon Event,yanfei,character,4,8666,7
400027,Weapon Event,xiangling,character,4,8420,6
400027,Weapon Event,fischl,character,4,8419,9
400027,Weapon Event,sayu,character,4,8538,3
400027,Weapon Event,ningguang,character,4,8494,6
400027,Weapon Event,skyward_pride,weapon,5,2113,3
400027,Weapon Event,the_bell,weapon,4,1364,2
400027,Weapon Event,thoma,character,4,8513,6
400027,Weapon Event,the_stringless,weapon,4,1373,3
400027,Weapon Event,beidou,character,4,8406,8
400027,Weapon Event,barbara,character,4,8471,8
400027,Weapon Event,favonius_warbow,weapon,4,1346,4
400027,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,2149,5
400027,Weapon Event,rainslasher,weapon,4,1372,9
400027,Weapon Event,alley_hunter,weapon,4,2,0
400027,Weapon Event,the_alley_flash,weapon,4,11,6
400027,Weapon Event,sucrose,character,4,8421,11
400027,Weapon Event,elegy_for_the_end,weapon,5,41323,7171
400028,Weapon Event,alley_hunter,weapon,4,5,3
400028,Weapon Event,amos_bow,weapon,5,4860,8
400028,Weapon Event,aquila_favonia,weapon,5,4808,10
400028,Weapon Event,barbara,character,4,18199,106
400028,Weapon Event,beidou,character,4,18142,113
400028,Weapon Event,bennett,character,4,18068,118
400028,Weapon Event,chongyun,character,4,18310,118
400028,Weapon Event,diona,character,4,18399,93
400028,Weapon Event,dragons_bane,weapon,4,2930,14
400028,Weapon Event,eye_of_perception,weapon,4,5118,1857
400028,Weapon Event,favonius_codex,weapon,4,317118,76398
400028,Weapon Event,favonius_greatsword,weapon,4,5213,1744
400028,Weapon Event,favonius_lance,weapon,4,318247,76594
400028,Weapon Event,favonius_sword,weapon,4,317692,76438
400028,Weapon Event,favonius_warbow,weapon,4,318107,76363
400028,Weapon Event,fischl,character,4,18160,111
400028,Weapon Event,gorou,character,4,18082,95
400028,Weapon Event,kujou_sara,character,4,18127,90
400028,Weapon Event,kuki_shinobu,character,4,5,3
400028,Weapon Event,lions_roar,weapon,4,2858,13
400028,Weapon Event,lithic_blade,weapon,4,1,1
400028,Weapon Event,lithic_spear,weapon,4,2177,1794
400028,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,4677,25
400028,Weapon Event,mistsplitter_reforged,weapon,5,110633,20665
400028,Weapon Event,mitternachts_waltz,weapon,4,87,63
400028,Weapon Event,mouuns_moon,weapon,4,3,2
400028,Weapon Event,ningguang,character,4,18362,107
400028,Weapon Event,noelle,character,4,18188,94
400028,Weapon Event,primordial_jade_winged-spear,weapon,5,5559,218
400028,Weapon Event,rainslasher,weapon,4,2978,82
400028,Weapon Event,razor,character,4,18324,85
400028,Weapon Event,rosaria,character,4,18173,108
400028,Weapon Event,rust,weapon,4,2873,20
400028,Weapon Event,sacrificial_bow,weapon,4,5073,1819
400028,Weapon Event,sacrificial_fragments,weapon,4,2976,20
400028,Weapon Event,sacrificial_greatsword,weapon,4,2918,16
400028,Weapon Event,sacrificial_sword,weapon,4,5024,1786
400028,Weapon Event,sayu,character,4,18332,111
400028,Weapon Event,skyward_atlas,weapon,5,4793,12
400028,Weapon Event,skyward_blade,weapon,5,4677,13
400028,Weapon Event,skyward_harp,weapon,5,4773,12
400028,Weapon Event,skyward_pride,weapon,5,4636,15
400028,Weapon Event,skyward_spine,weapon,5,4669,11
400028,Weapon Event,sucrose,character,4,18166,103
400028,Weapon Event,the_alley_flash,weapon,4,93,66
400028,Weapon Event,the_bell,weapon,4,318990,76966
400028,Weapon Event,the_flute,weapon,4,2851,20
400028,Weapon Event,the_stringless,weapon,4,2823,15
400028,Weapon Event,the_unforged,weapon,5,88084,15632
400028,Weapon Event,the_widsith,weapon,4,2975,61
400028,Weapon Event,thoma,character,4,18289,94
400028,Weapon Event,wavebreakers_fin,weapon,4,2,1
400028,Weapon Event,wine_and_song,weapon,4,3,2
400028,Weapon Event,wolfs_gravestone,weapon,5,4808,7
400028,Weapon Event,xiangling,character,4,18117,91
400028,Weapon Event,xingqiu,character,4,18326,95
400028,Weapon Event,xinyan,character,4,18370,104
400028,Weapon Event,yanfei,character,4,18374,103
400028,Weapon Event,yun_jin,character,4,18101,90
400029,Weapon Event,alley_hunter,weapon,4,6,2
400029,Weapon Event,amos_bow,weapon,5,3420,3
400029,Weapon Event,aqua_simulacra,weapon,5,68368,13101
400029,Weapon Event,aquila_favonia,weapon,5,3268,6
400029,Weapon Event,barbara,character,4,11533,21
400029,Weapon Event,beidou,character,4,11452,11
400029,Weapon Event,bennett,character,4,11444,16
400029,Weapon Event,chongyun,character,4,11505,22
400029,Weapon Event,collei,character,4,1,1
400029,Weapon Event,diona,character,4,11449,22
400029,Weapon Event,dragons_bane,weapon,4,1625,6
400029,Weapon Event,eye_of_perception,weapon,4,200027,48777
400029,Weapon Event,favonius_codex,weapon,4,1601,17
400029,Weapon Event,favonius_greatsword,weapon,4,200538,48750
400029,Weapon Event,favonius_lance,weapon,4,1788,101
400029,Weapon Event,favonius_sword,weapon,4,1575,16
400029,Weapon Event,favonius_warbow,weapon,4,1612,12
400029,Weapon Event,fischl,character,4,11514,18
400029,Weapon Event,gorou,character,4,11431,10
400029,Weapon Event,kujou_sara,character,4,11657,25
400029,Weapon Event,kuki_shinobu,character,4,3,2
400029,Weapon Event,lions_roar,weapon,4,1560,9
400029,Weapon Event,lithic_spear,weapon,4,200721,48996
400029,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,3328,11
400029,Weapon Event,makhaira_aquamarine,weapon,4,9,8
400029,Weapon Event,mitternachts_waltz,weapon,4,97,72
400029,Weapon Event,mouuns_moon,weapon,4,1,1
400029,Weapon Event,ningguang,character,4,11716,19
400029,Weapon Event,noelle,character,4,11359,21
400029,Weapon Event,primordial_jade_winged-spear,weapon,5,58681,10582
400029,Weapon Event,rainslasher,weapon,4,1721,90
400029,Weapon Event,razor,character,4,11467,14
400029,Weapon Event,rosaria,character,4,11536,26
400029,Weapon Event,rust,weapon,4,1574,1
400029,Weapon Event,sacrificial_bow,weapon,4,200296,48824
400029,Weapon Event,sacrificial_fragments,weapon,4,1606,12
400029,Weapon Event,sacrificial_greatsword,weapon,4,1603,7
400029,Weapon Event,sacrificial_sword,weapon,4,200466,48840
400029,Weapon Event,sayu,character,4,11641,16
400029,Weapon Event,skyward_atlas,weapon,5,3321,4
400029,Weapon Event,skyward_blade,weapon,5,3320,4
400029,Weapon Event,skyward_harp,weapon,5,3362,4
400029,Weapon Event,skyward_pride,weapon,5,3264,7
400029,Weapon Event,skyward_spine,weapon,5,3224,5
400029,Weapon Event,sucrose,character,4,11426,19
400029,Weapon Event,the_alley_flash,weapon,4,108,86
400029,Weapon Event,the_bell,weapon,4,1620,16
400029,Weapon Event,the_flute,weapon,4,1601,4
400029,Weapon Event,the_stringless,weapon,4,1598,4
400029,Weapon Event,the_widsith,weapon,4,1650,82
400029,Weapon Event,thoma,character,4,11380,28
400029,Weapon Event,wandering_evenstar,weapon,4,2,2
400029,Weapon Event,wine_and_song,weapon,4,5,4
400029,Weapon Event,wolfs_gravestone,weapon,5,3467,4
400029,Weapon Event,xiangling,character,4,11186,25
400029,Weapon Event,xingqiu,character,4,11438,26
400029,Weapon Event,xinyan,character,4,11410,22
400029,Weapon Event,xiphos_moonlight,weapon,4,3,1
400029,Weapon Event,yanfei,character,4,11457,16
400029,Weapon Event,yun_jin,character,4,11465,21
400030,Weapon Event,lithic_spear,weapon,4,6,3
400030,Weapon Event,alley_hunter,weapon,4,2,1
400030,Weapon Event,noelle,character,4,3190,2
400030,Weapon Event,makhaira_aquamarine,weapon,4,7,2
400030,Weapon Event,chongyun,character,4,3401,2
400030,Weapon Event,lithic_blade,weapon,4,57866,14023
400030,Weapon Event,wine_and_song,weapon,4,3,2
400030,Weapon Event,lions_roar,weapon,4,58380,14163
400030,Weapon Event,collei,character,4,1,1
400030,Weapon Event,favonius_sword,weapon,4,477,7
400030,Weapon Event,favonius_greatsword,weapon,4,503,4
400030,Weapon Event,gorou,character,4,3303,7
400030,Weapon Event,razor,character,4,3348,2
400030,Weapon Event,the_flute,weapon,4,481,4
400030,Weapon Event,sacrificial_bow,weapon,4,499,8
400030,Weapon Event,xiphos_moonlight,weapon,4,2,1
400030,Weapon Event,dragons_bane,weapon,4,57941,14042
400030,Weapon Event,sacrificial_greatsword,weapon,4,490,1
400030,Weapon Event,rosaria,character,4,3331,3
400030,Weapon Event,eye_of_perception,weapon,4,505,1
400030,Weapon Event,wolfs_gravestone,weapon,5,888,0
400030,Weapon Event,kujou_sara,character,4,3223,5
400030,Weapon Event,memory_of_dust,weapon,5,16366,2925
400030,Weapon Event,sacrificial_fragments,weapon,4,58021,13962
400030,Weapon Event,aquila_favonia,weapon,5,895,2
400030,Weapon Event,wandering_evenstar,weapon,4,4,1
400030,Weapon Event,yun_jin,character,4,3163,6
400030,Weapon Event,mitternachts_waltz,weapon,4,74,56
400030,Weapon Event,favonius_codex,weapon,4,461,5
400030,Weapon Event,diona,character,4,3243,5
400030,Weapon Event,favonius_lance,weapon,4,633,94
400030,Weapon Event,xingqiu,character,4,3257,3
400030,Weapon Event,kuki_shinobu,character,4,11,7
400030,Weapon Event,skyward_spine,weapon,5,825,2
400030,Weapon Event,the_widsith,weapon,4,586,64
400030,Weapon Event,primordial_jade_winged-spear,weapon,5,854,2
400030,Weapon Event,bennett,character,4,3373,8
400030,Weapon Event,sacrificial_sword,weapon,4,513,3
400030,Weapon Event,skyward_atlas,weapon,5,865,2
400030,Weapon Event,amos_bow,weapon,5,880,2
400030,Weapon Event,xinyan,character,4,3244,3
400030,Weapon Event,rust,weapon,4,487,3
400030,Weapon Event,yanfei,character,4,3270,5
400030,Weapon Event,xiangling,character,4,3405,3
400030,Weapon Event,fischl,character,4,3320,2
400030,Weapon Event,sayu,character,4,3352,5
400030,Weapon Event,ningguang,character,4,3336,2
400030,Weapon Event,skyward_pride,weapon,5,857,2
400030,Weapon Event,the_bell,weapon,4,482,2
400030,Weapon Event,skyward_blade,weapon,5,901,0
400030,Weapon Event,redhorn_stonethresher,weapon,5,19268,3666
400030,Weapon Event,thoma,character,4,3363,7
400030,Weapon Event,shikanoin_heizou,character,4,1,1
400030,Weapon Event,the_stringless,weapon,4,57836,13921
400030,Weapon Event,beidou,character,4,3334,6
400030,Weapon Event,barbara,character,4,3345,8
400030,Weapon Event,favonius_warbow,weapon,4,501,6
400030,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,861,14
400030,Weapon Event,rainslasher,weapon,4,619,77
400030,Weapon Event,skyward_harp,weapon,5,889,0
400030,Weapon Event,the_alley_flash,weapon,4,102,69
400030,Weapon Event,sucrose,character,4,3275,6
400030,Weapon Event,dori,character,4,1,1
400031,Weapon Event,lithic_spear,weapon,4,1,0
400031,Weapon Event,freedom-sworn,weapon,5,34984,6705
400031,Weapon Event,alley_hunter,weapon,4,13,12
400031,Weapon Event,makhaira_aquamarine,weapon,4,15,11
400031,Weapon Event,noelle,character,4,5726,6
400031,Weapon Event,chongyun,character,4,5656,9
400031,Weapon Event,lithic_blade,weapon,4,3,2
400031,Weapon Event,wine_and_song,weapon,4,11,8
400031,Weapon Event,lions_roar,weapon,4,807,8
400031,Weapon Event,skyward_harp,weapon,5,1684,3
400031,Weapon Event,favonius_sword,weapon,4,839,19
400031,Weapon Event,favonius_greatsword,weapon,4,803,3
400031,Weapon Event,gorou,character,4,5904,5
400031,Weapon Event,razor,character,4,5568,13
400031,Weapon Event,the_flute,weapon,4,860,17
400031,Weapon Event,sacrificial_bow,weapon,4,811,4
400031,Weapon Event,dragons_bane,weapon,4,844,13
400031,Weapon Event,sacrificial_greatsword,weapon,4,838,12
400031,Weapon Event,collei,character,4,1,0
400031,Weapon Event,rosaria,character,4,5600,9
400031,Weapon Event,eye_of_perception,weapon,4,798,6
400031,Weapon Event,wolfs_gravestone,weapon,5,1728,3
400031,Weapon Event,skyward_blade,weapon,5,1655,3
400031,Weapon Event,kujou_sara,character,4,5820,9
400031,Weapon Event,sacrificial_fragments,weapon,4,804,9
400031,Weapon Event,aquila_favonia,weapon,5,1727,3
400031,Weapon Event,yun_jin,character,4,5742,9
400031,Weapon Event,mitternachts_waltz,weapon,4,105874,25858
400031,Weapon Event,favonius_codex,weapon,4,834,6
400031,Weapon Event,diona,character,4,5739,3
400031,Weapon Event,favonius_lance,weapon,4,106137,25769
400031,Weapon Event,xingqiu,character,4,5794,8
400031,Weapon Event,kuki_shinobu,character,4,5773,7
400031,Weapon Event,skyward_spine,weapon,5,1754,1
400031,Weapon Event,the_widsith,weapon,4,106166,25813
400031,Weapon Event,primordial_jade_winged-spear,weapon,5,1729,1
400031,Weapon Event,bennett,character,4,5929,4
400031,Weapon Event,sacrificial_sword,weapon,4,771,1
400031,Weapon Event,skyward_atlas,weapon,5,1574,2
400031,Weapon Event,amos_bow,weapon,5,1762,4
400031,Weapon Event,xinyan,character,4,5708,4
400031,Weapon Event,rust,weapon,4,834,10
400031,Weapon Event,yanfei,character,4,5883,7
400031,Weapon Event,mouuns_moon,weapon,4,2,1
400031,Weapon Event,xiangling,character,4,6025,9
400031,Weapon Event,candace,character,4,1,1
400031,Weapon Event,fischl,character,4,5756,7
400031,Weapon Event,sayu,character,4,5764,10
400031,Weapon Event,ningguang,character,4,5895,6
400031,Weapon Event,skyward_pride,weapon,5,1674,3
400031,Weapon Event,wavebreakers_fin,weapon,4,2,2
400031,Weapon Event,the_bell,weapon,4,823,11
400031,Weapon Event,thoma,character,4,5726,5
400031,Weapon Event,the_stringless,weapon,4,831,14
400031,Weapon Event,beidou,character,4,5809,8
400031,Weapon Event,barbara,character,4,5825,9
400031,Weapon Event,favonius_warbow,weapon,4,764,12
400031,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,28756,5162
400031,Weapon Event,rainslasher,weapon,4,106395,26325
400031,Weapon Event,the_alley_flash,weapon,4,105993,25585
400031,Weapon Event,sucrose,character,4,5935,5
400031,Weapon Event,dori,character,4,1,0
400032,Weapon Event,alley_hunter,weapon,4,85365,20889
400032,Weapon Event,makhaira_aquamarine,weapon,4,26,22
400032,Weapon Event,noelle,character,4,4823,7
400032,Weapon Event,chongyun,character,4,4752,6
400032,Weapon Event,wine_and_song,weapon,4,85475,20748
400032,Weapon Event,lions_roar,weapon,4,626,26
400032,Weapon Event,collei,character,4,3,3
400032,Weapon Event,skyward_harp,weapon,5,1249,3
400032,Weapon Event,favonius_sword,weapon,4,682,30
400032,Weapon Event,favonius_greatsword,weapon,4,641,3
400032,Weapon Event,gorou,character,4,4707,5
400032,Weapon Event,razor,character,4,4713,7
400032,Weapon Event,the_flute,weapon,4,85506,20877
400032,Weapon Event,xiphos_moonlight,weapon,4,3,1
400032,Weapon Event,dragons_bane,weapon,4,85298,20850
400032,Weapon Event,sacrificial_greatsword,weapon,4,85437,20800
400032,Weapon Event,shikanoin_heizou,character,4,11,4
400032,Weapon Event,thundering_pulse,weapon,5,29827,5983
400032,Weapon Event,rosaria,character,4,4578,9
400032,Weapon Event,eye_of_perception,weapon,4,640,1
400032,Weapon Event,wolfs_gravestone,weapon,5,1282,3
400032,Weapon Event,skyward_blade,weapon,5,1270,4
400032,Weapon Event,kujou_sara,character,4,4625,1
400032,Weapon Event,sacrificial_fragments,weapon,4,696,22
400032,Weapon Event,wandering_evenstar,weapon,4,1,1
400032,Weapon Event,yun_jin,character,4,4738,6
400032,Weapon Event,favonius_codex,weapon,4,701,36
400032,Weapon Event,diona,character,4,4597,0
400032,Weapon Event,favonius_lance,weapon,4,715,87
400032,Weapon Event,xingqiu,character,4,4659,2
400032,Weapon Event,kuki_shinobu,character,4,4628,6
400032,Weapon Event,skyward_spine,weapon,5,1247,1
400032,Weapon Event,the_widsith,weapon,4,651,11
400032,Weapon Event,primordial_jade_winged-spear,weapon,5,1299,3
400032,Weapon Event,bennett,character,4,4752,9
400032,Weapon Event,sacrificial_sword,weapon,4,619,1
400032,Weapon Event,skyward_atlas,weapon,5,1245,7
400032,Weapon Event,candace,character,4,2,1
400032,Weapon Event,xinyan,character,4,4615,7
400032,Weapon Event,rust,weapon,4,599,14
400032,Weapon Event,yanfei,character,4,4752,5
400032,Weapon Event,xiangling,character,4,4747,2
400032,Weapon Event,fischl,character,4,4654,5
400032,Weapon Event,summit_shaper,weapon,5,23756,4472
400032,Weapon Event,sacrificial_bow,weapon,4,628,0
400032,Weapon Event,sayu,character,4,4705,3
400032,Weapon Event,ningguang,character,4,4637,4
400032,Weapon Event,skyward_pride,weapon,5,1238,2
400032,Weapon Event,aquila_favonia,weapon,5,1231,0
400032,Weapon Event,the_bell,weapon,4,680,38
400032,Weapon Event,thoma,character,4,4647,6
400032,Weapon Event,the_stringless,weapon,4,688,33
400032,Weapon Event,beidou,character,4,4610,2
400032,Weapon Event,barbara,character,4,4611,4
400032,Weapon Event,amos_bow,weapon,5,1259,0
400032,Weapon Event,favonius_warbow,weapon,4,638,32
400032,Weapon Event,lost_prayer_to_the_sacred_winds,weapon,5,1182,3
400032,Weapon Event,rainslasher,weapon,4,647,2
400032,Weapon Event,sucrose,character,4,4714,9
400032,Weapon Event,the_alley_flash,weapon,4,2,2
400032,Weapon Event,dori,character,4,2,0
400033,Weapon Event,vortex_vanquisher,weapon,5,18225,3394
400033,Weapon Event,hunters_path,weapon,5,21517,4237
400033,Weapon Event,noelle,character,4,3398,7
400033,Weapon Event,makhaira_aquamarine,weapon,4,41,22
400033,Weapon Event,chongyun,character,4,3481,4
400033,Weapon Event,lions_roar,weapon,4,613,31
400033,Weapon Event,skyward_harp,weapon,5,980,1
400033,Weapon Event,favonius_sword,weapon,4,64644,15705
400033,Weapon Event,favonius_greatsword,weapon,4,531,4
400033,Weapon Event,gorou,character,4,3328,3
400033,Weapon Event,razor,character,4,3397,2
400033,Weapon Event,the_flute,weapon,4,568,8
400033,Weapon Event,sacrificial_bow,weapon,4,550,1
400033,Weapon Event,xiphos_moonlight,weapon,4,1,1
400033,Weapon Event,dragons_bane,weapon,4,497,2
400033,Weapon Event,sacrificial_greatsword,weapon,4,527,9
400033,Weapon Event,shikanoin_heizou,character,4,3457,2
400033,Weapon Event,collei,character,4,1,0
400033,Weapon Event,rosaria,character,4,3356,4
400033,Weapon Event,eye_of_perception,weapon,4,516,9
400033,Weapon Event,skyward_blade,weapon,5,973,1
400033,Weapon Event,wolfs_gravestone,weapon,5,976,0
400033,Weapon Event,kujou_sara,character,4,3373,5
400033,Weapon Event,sacrificial_fragments,weapon,4,592,21
400033,Weapon Event,aquila_favonia,weapon,5,949,2
400033,Weapon Event,wandering_evenstar,weapon,4,1,1
400033,Weapon Event,yun_jin,character,4,3377,2
400033,Weapon Event,favonius_codex,weapon,4,64411,15892
400033,Weapon Event,diona,character,4,3360,2
