banner_id,rarity_class,pity_index,count
400021,legendary,33,670.0
400021,legendary,34,640.0
400021,legendary,35,628.0
400021,legendary,36,703.0
400021,legendary,37,659.0
400021,legendary,38,633.0
400021,legendary,39,621.0
400021,legendary,40,640.0
400021,legendary,41,649.0
400021,legendary,42,631.0
400021,legendary,43,650.0
400021,legendary,44,609.0
400021,legendary,45,614.0
400021,legendary,46,640.0
400021,legendary,47,568.0
400021,legendary,48,633.0
400021,legendary,49,628.0
400021,legendary,50,601.0
400021,legendary,51,595.0
400021,legendary,52,586.0
400021,legendary,53,657.0
400021,legendary,54,684.0
400021,legendary,55,661.0
400021,legendary,56,645.0
400021,legendary,57,645.0
400021,legendary,58,749.0
400021,legendary,59,698.0
400021,legendary,60,761.0
400021,legendary,61,738.0
400021,legendary,62,751.0
400021,legendary,63,777.0
400021,legendary,64,4238.0
400021,legendary,65,7248.0
400021,legendary,66,8698.0
400021,legendary,67,9000.0
400021,legendary,68,7828.0
400021,legendary,69,5972.0
400021,legendary,70,4057.0
400021,legendary,71,2264.0
400021,legendary,72,1096.0
400021,legendary,73,430.0
400021,legendary,74,149.0
400021,legendary,75,45.0
400021,legendary,76,8.0
400021,legendary,77,2.0
400021,legendary,78,1.0
400021,legendary,79,2.0
400021,legendary,80,1.0
400021,legendary,81,1.0
400021,legendary,82,0.0
400021,legendary,83,1.0
400021,legendary,84,0.0
400021,legendary,85,1.0
400021,legendary,86,0.0
400021,legendary,87,1.0
400021,legendary,88,1.0
400021,legendary,89,2.0
400021,legendary,90,0.0
400021,legendary,91,0.0
400021,legendary,92,0.0
400021,legendary,93,0.0
400021,legendary,94,0.0
400021,legendary,95,0.0
400021,legendary,96,0.0
400021,legendary,97,0.0
400021,legendary,98,0.0
400021,legendary,99,0.0
400021,legendary,100,0.0
400021,legendary,101,0.0
400021,rare,1,49590.0
400021,rare,2,46775.0
400021,rare,3,43630.0
400021,rare,4,41201.0
400021,rare,5,38545.0
400021,rare,6,36381.0
400021,rare,7,34334.0
400021,rare,8,332443.0
400021,rare,9,168014.0
400021,rare,10,1897.0
400022,legendary,1,0.0
400022,legendary,2,1226.0
400022,legendary,3,1171.0
400022,legendary,4,1182.0
400022,legendary,5,1211.0
400022,legendary,6,1135.0
400022,legendary,7,1169.0
400022,legendary,8,1118.0
400022,legendary,9,1139.0
400022,legendary,10,1035.0
400022,legendary,11,1082.0
400022,legendary,12,1007.0
400022,legendary,13,1040.0
400022,legendary,14,1048.0
400022,legendary,15,992.0
400022,legendary,16,989.0
400022,legendary,17,1028.0
400022,legendary,18,985.0
400022,legendary,19,987.0
400022,legendary,20,970.0
400022,legendary,21,883.0
400022,legendary,22,893.0
400022,legendary,23,895.0
400022,legendary,24,927.0
400022,legendary,25,873.0
400022,legendary,26,853.0
400022,legendary,27,952.0
400022,legendary,28,835.0
400022,legendary,29,855.0
400022,legendary,30,822.0
400022,legendary,31,783.0
400022,legendary,32,849.0
400022,legendary,33,813.0
400022,legendary,34,852.0
400022,legendary,35,864.0
400022,legendary,36,815.0
400022,legendary,37,822.0
400022,legendary,38,828.0
400022,legendary,39,782.0
400022,legendary,40,817.0
400022,legendary,41,831.0
400022,legendary,42,808.0
400022,legendary,43,824.0
400022,legendary,44,829.0
400022,legendary,45,881.0
400022,legendary,46,793.0
400022,legendary,47,795.0
400022,legendary,48,826.0
400022,legendary,49,855.0
400022,legendary,50,853.0
400022,legendary,51,797.0
400022,legendary,52,803.0
400022,legendary,53,791.0
400022,legendary,54,805.0
400022,legendary,55,900.0
400022,legendary,56,854.0
400022,legendary,57,957.0
400022,legendary,58,920.0
400022,legendary,59,941.0
400022,legendary,60,929.0
400022,legendary,61,967.0
400022,legendary,62,974.0
400022,legendary,63,1057.0
400022,legendary,64,5381.0
400022,legendary,65,9012.0
400022,legendary,66,11179.0
400022,legendary,67,11369.0
400022,legendary,68,9804.0
400022,legendary,69,7647.0
400022,legendary,70,5060.0
400022,legendary,71,2840.0
400022,legendary,72,1438.0
400022,legendary,73,539.0
400022,legendary,74,167.0
400022,legendary,75,40.0
400022,legendary,76,14.0
400022,legendary,77,4.0
400022,legendary,78,1.0
400022,legendary,79,2.0
400022,legendary,80,1.0
400022,legendary,81,3.0
400022,legendary,82,1.0
400022,legendary,83,7.0
400022,legendary,84,3.0
400022,legendary,85,1.0
400022,legendary,86,1.0
400022,legendary,87,2.0
400022,legendary,88,2.0
400022,legendary,89,3.0
400022,legendary,90,1.0
400022,legendary,91,1.0
400022,legendary,92,0.0
400022,legendary,93,0.0
400022,legendary,94,0.0
400022,legendary,95,0.0
400022,legendary,96,0.0
400022,legendary,97,0.0
400022,legendary,98,0.0
400022,legendary,99,0.0
400022,legendary,100,0.0
400022,legendary,101,0.0
400022,rare,1,63312.0
400022,rare,2,60014.0
400022,rare,3,55965.0
400022,rare,4,52754.0
400022,rare,5,49700.0
400022,rare,6,46415.0
400022,rare,7,44030.0
400022,rare,8,421559.0
400022,rare,9,212980.0
400022,rare,10,2361.0
400023,legendary,1,0.0
400023,legendary,2,1013.0
400023,legendary,3,1098.0
400023,legendary,4,1057.0
400023,legendary,5,1053.0
400023,legendary,6,1122.0
400023,legendary,7,1004.0
400023,legendary,8,1062.0
400023,legendary,9,1018.0
400023,legendary,10,1023.0
400023,legendary,11,1053.0
400023,legendary,12,990.0
400023,legendary,13,983.0
400023,legendary,14,890.0
400023,legendary,15,982.0
400023,legendary,16,922.0
400023,legendary,17,894.0
400023,legendary,18,949.0
400023,legendary,19,847.0
400023,legendary,20,863.0
400023,legendary,21,911.0
400023,legendary,22,854.0
400023,legendary,23,890.0
400023,legendary,24,808.0
400023,legendary,25,876.0
400023,legendary,26,841.0
400023,legendary,27,793.0
400023,legendary,28,799.0
400023,legendary,29,782.0
400023,legendary,30,758.0
400023,legendary,31,762.0
400023,legendary,32,753.0
400023,legendary,33,722.0
400023,legendary,34,778.0
400023,legendary,35,756.0
400023,legendary,36,779.0
400023,legendary,37,714.0
400023,legendary,38,711.0
400023,legendary,39,725.0
400023,legendary,40,694.0
400023,legendary,41,715.0
400023,legendary,42,693.0
400023,legendary,43,728.0
400023,legendary,44,712.0
400023,legendary,45,716.0
400023,legendary,46,798.0
400023,legendary,47,786.0
400023,legendary,48,701.0
400023,legendary,49,695.0
400023,legendary,50,713.0
400023,legendary,51,649.0
400023,legendary,52,683.0
400023,legendary,53,724.0
400023,legendary,54,764.0
400023,legendary,55,740.0
400023,legendary,56,779.0
400023,legendary,57,783.0
400023,legendary,58,844.0
400023,legendary,59,866.0
400023,legendary,60,882.0
400023,legendary,61,850.0
400023,legendary,62,854.0
400023,legendary,63,961.0
400023,legendary,64,4539.0
400023,legendary,65,7547.0
400023,legendary,66,9182.0
400023,legendary,67,9089.0
400023,legendary,68,8123.0
400023,legendary,69,6166.0
400023,legendary,70,4031.0
400023,legendary,71,2378.0
400023,legendary,72,1182.0
400023,legendary,73,427.0
400023,legendary,74,148.0
400023,legendary,75,50.0
400023,legendary,76,9.0
400023,legendary,77,4.0
400023,legendary,78,3.0
400023,legendary,79,1.0
400023,legendary,80,3.0
400023,legendary,81,5.0
400023,legendary,82,4.0
400023,legendary,83,0.0
400023,legendary,84,1.0
400023,legendary,85,1.0
400023,legendary,86,4.0
400023,legendary,87,1.0
400023,legendary,88,4.0
400023,legendary,89,1.0
400023,legendary,90,2.0
400023,legendary,91,1.0
400023,legendary,92,0.0
400023,legendary,93,0.0
400023,legendary,94,0.0
400023,legendary,95,0.0
400023,legendary,96,0.0
400023,legendary,97,0.0
400023,legendary,98,0.0
400023,legendary,99,0.0
400023,legendary,100,0.0
400023,legendary,101,0.0
400023,rare,1,56080.0
400023,rare,2,52483.0
400023,rare,3,49263.0
400023,rare,4,46297.0
400023,rare,5,43684.0
400023,rare,6,40991.0
400023,rare,7,38979.0
400023,rare,8,360853.0
400023,rare,9,181887.0
400023,rare,10,2091.0
400024,legendary,1,0.0
400024,legendary,2,994.0
400024,legendary,3,1070.0
400024,legendary,4,1060.0
400024,legendary,5,951.0
400024,legendary,6,1058.0
400024,legendary,7,1031.0
400024,legendary,8,928.0
400024,legendary,9,998.0
400024,legendary,10,1003.0
400024,legendary,11,896.0
400024,legendary,12,923.0
400024,legendary,13,911.0
400024,legendary,14,901.0
400024,legendary,15,897.0
400024,legendary,16,855.0
400024,legendary,17,910.0
400024,legendary,18,843.0
400024,legendary,19,801.0
400024,legendary,20,796.0
400024,legendary,21,831.0
400024,legendary,22,874.0
400024,legendary,23,759.0
400024,legendary,24,767.0
400024,legendary,25,751.0
400024,legendary,26,799.0
400024,legendary,27,725.0
400024,legendary,28,790.0
400024,legendary,29,761.0
400024,legendary,30,699.0
400024,legendary,31,744.0
400024,legendary,32,714.0
400024,legendary,33,688.0
400024,legendary,34,709.0
400024,legendary,35,687.0
400024,legendary,36,714.0
400024,legendary,37,679.0
400024,legendary,38,664.0
400024,legendary,39,710.0
400024,legendary,40,703.0
400024,legendary,41,683.0
400024,legendary,42,668.0
400024,legendary,43,673.0
400024,legendary,44,676.0
400024,legendary,45,682.0
400024,legendary,46,674.0
400024,legendary,47,657.0
400024,legendary,48,636.0
400024,legendary,49,677.0
400024,legendary,50,684.0
400024,legendary,51,666.0
400024,legendary,52,670.0
400024,legendary,53,622.0
400024,legendary,54,673.0
400024,legendary,55,680.0
400024,legendary,56,752.0
400024,legendary,57,758.0
400024,legendary,58,784.0
400024,legendary,59,757.0
400024,legendary,60,811.0
400024,legendary,61,795.0
400024,legendary,62,754.0
400024,legendary,63,829.0
400024,legendary,64,4044.0
400024,legendary,65,6510.0
400024,legendary,66,8217.0
400024,legendary,67,8213.0
400024,legendary,68,7215.0
400024,legendary,69,5639.0
400024,legendary,70,3566.0
400024,legendary,71,2143.0
400024,legendary,72,984.0
400024,legendary,73,384.0
400024,legendary,74,147.0
400024,legendary,75,33.0
400024,legendary,76,13.0
400024,legendary,77,3.0
400024,legendary,78,3.0
400024,legendary,79,2.0
400024,legendary,80,2.0
400024,legendary,81,2.0
400024,legendary,82,6.0
400024,legendary,83,0.0
400024,legendary,84,3.0
400024,legendary,85,3.0
400024,legendary,86,1.0
400024,legendary,87,2.0
400024,legendary,88,3.0
400024,legendary,89,1.0
400024,legendary,90,2.0
400024,legendary,91,2.0
400024,legendary,92,0.0
400024,legendary,93,0.0
400024,legendary,94,0.0
400024,legendary,95,0.0
400024,legendary,96,0.0
400024,legendary,97,0.0
400024,legendary,98,0.0
400024,legendary,99,0.0
400024,legendary,100,0.0
400024,legendary,101,0.0
400024,rare,1,52412.0
400024,rare,2,49003.0
400024,rare,3,46203.0
400024,rare,4,43286.0
400024,rare,5,40533.0
400024,rare,6,38403.0
400024,rare,7,36093.0
400024,rare,8,334551.0
400024,rare,9,169404.0
400024,rare,10,1988.0
400025,legendary,1,0.0
400025,legendary,2,1693.0
400025,legendary,3,1638.0
400025,legendary,4,1698.0
400025,legendary,5,1617.0
400025,legendary,6,1693.0
400025,legendary,7,1719.0
400025,legendary,8,1705.0
400025,legendary,9,1573.0
400025,legendary,10,1559.0
400025,legendary,11,1616.0
400025,legendary,12,1542.0
400025,legendary,13,1492.0
400025,legendary,14,1574.0
400025,legendary,15,1428.0
400025,legendary,16,1487.0
400025,legendary,17,1442.0
400025,legendary,18,1464.0
400025,legendary,19,1401.0
400025,legendary,20,1415.0
400025,legendary,21,1366.0
400025,legendary,22,1342.0
400025,legendary,23,1383.0
400025,legendary,24,1361.0
400025,legendary,25,1289.0
400025,legendary,26,1384.0
400025,legendary,27,1271.0
400025,legendary,28,1296.0
400025,legendary,29,1306.0
400025,legendary,30,1282.0
400025,legendary,31,1140.0
400025,legendary,32,1250.0
400025,legendary,33,1200.0
400025,legendary,34,1196.0
400025,legendary,35,1266.0
400025,legendary,36,1215.0
400025,legendary,37,1235.0
400025,legendary,38,1127.0
400025,legendary,39,1208.0
400025,legendary,40,1131.0
400025,legendary,41,1164.0
400025,legendary,42,1130.0
400025,legendary,43,1168.0
400025,legendary,44,1138.0
400025,legendary,45,1121.0
400025,legendary,46,1111.0
400025,legendary,47,1168.0
400025,legendary,48,1122.0
400025,legendary,49,1160.0
400025,legendary,50,1126.0
400025,legendary,51,1122.0
400025,legendary,52,1092.0
400025,legendary,53,1056.0
400025,legendary,54,1093.0
400025,legendary,55,1152.0
400025,legendary,56,1286.0
400025,legendary,57,1257.0
400025,legendary,58,1308.0
400025,legendary,59,1276.0
400025,legendary,60,1307.0
400025,legendary,61,1379.0
400025,legendary,62,1358.0
400025,legendary,63,1377.0
400025,legendary,64,7212.0
400025,legendary,65,11678.0
400025,legendary,66,14466.0
400025,legendary,67,14696.0
400025,legendary,68,12876.0
400025,legendary,69,9781.0
400025,legendary,70,6510.0
400025,legendary,71,3668.0
400025,legendary,72,1780.0
400025,legendary,73,762.0
400025,legendary,74,253.0
400025,legendary,75,74.0
400025,legendary,76,19.0
400025,legendary,77,5.0
400025,legendary,78,5.0
400025,legendary,79,7.0
400025,legendary,80,10.0
400025,legendary,81,5.0
400025,legendary,82,4.0
400025,legendary,83,4.0
400025,legendary,84,2.0
400025,legendary,85,8.0
400025,legendary,86,8.0
400025,legendary,87,9.0
400025,legendary,88,6.0
400025,legendary,89,6.0
400025,legendary,90,3.0
400025,legendary,91,2.0
400025,legendary,92,0.0
400025,legendary,93,0.0
400025,legendary,94,0.0
400025,legendary,95,0.0
400025,legendary,96,0.0
400025,legendary,97,0.0
400025,legendary,98,0.0
400025,legendary,99,0.0
400025,legendary,100,0.0
400025,legendary,101,0.0
400025,rare,1,88372.0
400025,rare,2,82538.0
400025,rare,3,77622.0
400025,rare,4,73354.0
400025,rare,5,68881.0
400025,rare,6,64805.0
400025,rare,7,60844.0
400025,rare,8,570732.0
400025,rare,9,289520.0
400025,rare,10,3313.0
400026,legendary,1,0.0
400026,legendary,2,983.0
400026,legendary,3,1030.0
400026,legendary,4,1037.0
400026,legendary,5,973.0
400026,legendary,6,974.0
400026,legendary,7,973.0
400026,legendary,8,981.0
400026,legendary,9,947.0
400026,legendary,10,985.0
400026,legendary,11,892.0
400026,legendary,12,930.0
400026,legendary,13,909.0
400026,legendary,14,889.0
400026,legendary,15,934.0
400026,legendary,16,826.0
400026,legendary,17,871.0
400026,legendary,18,849.0
400026,legendary,19,763.0
400026,legendary,20,845.0
400026,legendary,21,811.0
400026,legendary,22,814.0
400026,legendary,23,787.0
400026,legendary,24,805.0
400026,legendary,25,755.0
400026,legendary,26,824.0
400026,legendary,27,782.0
400026,legendary,28,722.0
400026,legendary,29,755.0
400026,legendary,30,722.0
400026,legendary,31,765.0
400026,legendary,32,753.0
400026,legendary,33,713.0
400026,legendary,34,706.0
400026,legendary,35,691.0
400026,legendary,36,699.0
400026,legendary,37,760.0
400026,legendary,38,728.0
400026,legendary,39,732.0
400026,legendary,40,707.0
400026,legendary,41,660.0
400026,legendary,42,682.0
400026,legendary,43,629.0
400026,legendary,44,691.0
400026,legendary,45,679.0
400026,legendary,46,651.0
400026,legendary,47,661.0
400026,legendary,48,698.0
400026,legendary,49,683.0
400026,legendary,50,651.0
400026,legendary,51,652.0
400026,legendary,52,662.0
400026,legendary,53,695.0
400026,legendary,54,698.0
400026,legendary,55,717.0
400026,legendary,56,745.0
400026,legendary,57,784.0
400026,legendary,58,782.0
400026,legendary,59,796.0
400026,legendary,60,791.0
400026,legendary,61,765.0
400026,legendary,62,832.0
400026,legendary,63,892.0
400026,legendary,64,4294.0
400026,legendary,65,7078.0
400026,legendary,66,8437.0
400026,legendary,67,8841.0
400026,legendary,68,7663.0
400026,legendary,69,5895.0
400026,legendary,70,3911.0
400026,legendary,71,2129.0
400026,legendary,72,1066.0
400026,legendary,73,428.0
400026,legendary,74,133.0
400026,legendary,75,42.0
400026,legendary,76,14.0
400026,legendary,77,2.0
400026,legendary,78,3.0
400026,legendary,79,1.0
400026,legendary,80,1.0
400026,legendary,81,1.0
400026,legendary,82,1.0
400026,legendary,83,5.0
400026,legendary,84,1.0
400026,legendary,85,4.0
400026,legendary,86,2.0
400026,legendary,87,1.0
400026,legendary,88,1.0
400026,legendary,89,1.0
400026,legendary,90,3.0
400026,legendary,91,5.0
400026,legendary,92,0.0
400026,legendary,93,0.0
400026,legendary,94,0.0
400026,legendary,95,0.0
400026,legendary,96,0.0
400026,legendary,97,0.0
400026,legendary,98,0.0
400026,legendary,99,0.0
400026,legendary,100,0.0
400026,legendary,101,0.0
400026,rare,1,51811.0
400026,rare,2,48490.0
400026,rare,3,45863.0
400026,rare,4,43141.0
400026,rare,5,39826.0
400026,rare,6,37885.0
400026,rare,7,35580.0
400026,rare,8,333541.0
400026,rare,9,168617.0
400026,rare,10,2032.0
400027,legendary,1,0.0
400027,legendary,2,1070.0
400027,legendary,3,1068.0
400027,legendary,4,1032.0
400027,legendary,5,1075.0
400027,legendary,6,1088.0
400027,legendary,7,1020.0
400027,legendary,8,1108.0
400027,legendary,9,1041.0
400027,legendary,10,1024.0
400027,legendary,11,1040.0
400027,legendary,12,1049.0
400027,legendary,13,993.0
400027,legendary,14,1060.0
400027,legendary,15,982.0
400027,legendary,16,991.0
400027,legendary,17,973.0
400027,legendary,18,961.0
400027,legendary,19,966.0
400027,legendary,20,973.0
400027,legendary,21,979.0
400027,legendary,22,930.0
400027,legendary,23,902.0
400027,legendary,24,949.0
400027,legendary,25,938.0
400027,legendary,26,921.0
400027,legendary,27,876.0
400027,legendary,28,833.0
400027,legendary,29,848.0
400027,legendary,30,832.0
400027,legendary,31,845.0
400027,legendary,32,860.0
400027,legendary,33,877.0
400027,legendary,34,848.0
400027,legendary,35,830.0
400027,legendary,36,862.0
400027,legendary,37,816.0
400027,legendary,38,838.0
400027,legendary,39,848.0
400027,legendary,40,846.0
400027,legendary,41,815.0
400027,legendary,42,804.0
400027,legendary,43,770.0
400027,legendary,44,773.0
400027,legendary,45,762.0
400027,legendary,46,844.0
400027,legendary,47,827.0
400027,legendary,48,755.0
400027,legendary,49,797.0
400027,legendary,50,763.0
400027,legendary,51,764.0
400027,legendary,52,764.0
400027,legendary,53,791.0
400027,legendary,54,884.0
400027,legendary,55,872.0
400027,legendary,56,909.0
400027,legendary,57,871.0
400027,legendary,58,953.0
400027,legendary,59,939.0
400027,legendary,60,919.0
400027,legendary,61,923.0
400027,legendary,62,960.0
400027,legendary,63,1050.0
400027,legendary,64,4617.0
400027,legendary,65,7707.0
400027,legendary,66,9419.0
400027,legendary,67,9538.0
400027,legendary,68,8365.0
400027,legendary,69,6402.0
400027,legendary,70,4212.0
400027,legendary,71,2462.0
400027,legendary,72,1191.0
400027,legendary,73,487.0
400027,legendary,74,160.0
400027,legendary,75,51.0
400027,legendary,76,9.0
400027,legendary,77,9.0
400027,legendary,78,3.0
400027,legendary,79,5.0
400027,legendary,80,1.0
400027,legendary,81,7.0
400027,legendary,82,3.0
400027,legendary,83,6.0
400027,legendary,84,2.0
400027,legendary,85,5.0
400027,legendary,86,5.0
400027,legendary,87,1.0
400027,legendary,88,7.0
400027,legendary,89,3.0
400027,legendary,90,5.0
400027,legendary,91,5.0
400027,legendary,92,0.0
400027,legendary,93,0.0
400027,legendary,94,0.0
400027,legendary,95,0.0
400027,legendary,96,0.0
400027,legendary,97,0.0
400027,legendary,98,0.0
400027,legendary,99,0.0
400027,legendary,100,0.0
400027,legendary,101,0.0
400027,rare,1,59600.0
400027,rare,2,55742.0
400027,rare,3,52533.0
400027,rare,4,49153.0
400027,rare,5,46110.0
400027,rare,6,43316.0
400027,rare,7,40868.0
400027,rare,8,386656.0
400027,rare,9,195119.0
400027,rare,10,2320.0
400028,legendary,1,0.0
400028,legendary,2,2192.0
400028,legendary,3,2318.0
400028,legendary,4,2285.0
400028,legendary,5,2261.0
400028,legendary,6,2256.0
400028,legendary,7,2271.0
400028,legendary,8,2244.0
400028,legendary,9,2200.0
400028,legendary,10,2099.0
400028,legendary,11,2117.0
400028,legendary,12,2074.0
400028,legendary,13,2022.0
400028,legendary,14,2092.0
400028,legendary,15,2092.0
400028,legendary,16,2004.0
400028,legendary,17,2056.0
400028,legendary,18,1987.0
400028,legendary,19,1973.0
400028,legendary,20,1955.0
400028,legendary,21,2099.0
400028,legendary,22,1953.0
400028,legendary,23,1949.0
400028,legendary,24,1980.0
400028,legendary,25,1952.0
400028,legendary,26,1927.0
400028,legendary,27,1821.0
400028,legendary,28,1891.0
400028,legendary,29,1915.0
400028,legendary,30,1861.0
400028,legendary,31,1885.0
400028,legendary,32,1827.0
400028,legendary,33,1863.0
400028,legendary,34,1820.0
400028,legendary,35,1887.0
400028,legendary,36,1819.0
400028,legendary,37,1875.0
400028,legendary,38,1772.0
400028,legendary,39,1780.0
400028,legendary,40,1783.0
400028,legendary,41,1713.0
400028,legendary,42,1750.0
400028,legendary,43,1764.0
400028,legendary,44,1736.0
400028,legendary,45,1780.0
400028,legendary,46,1808.0
400028,legendary,47,1786.0
400028,legendary,48,1817.0
400028,legendary,49,1750.0
400028,legendary,50,1746.0
400028,legendary,51,1828.0
400028,legendary,52,1771.0
400028,legendary,53,1773.0
400028,legendary,54,1873.0
400028,legendary,55,2005.0
400028,legendary,56,1974.0
400028,legendary,57,2067.0
400028,legendary,58,2025.0
400028,legendary,59,2061.0
400028,legendary,60,2114.0
400028,legendary,61,2068.0
400028,legendary,62,2207.0
400028,legendary,63,2351.0
400028,legendary,64,10855.0
400028,legendary,65,17634.0
400028,legendary,66,21417.0
400028,legendary,67,22024.0
400028,legendary,68,19184.0
400028,legendary,69,14557.0
400028,legendary,70,9375.0
400028,legendary,71,5586.0
400028,legendary,72,2650.0
400028,legendary,73,1132.0
400028,legendary,74,382.0
400028,legendary,75,90.0
400028,legendary,76,33.0
400028,legendary,77,13.0
400028,legendary,78,11.0
400028,legendary,79,14.0
400028,legendary,80,14.0
400028,legendary,81,11.0
400028,legendary,82,6.0
400028,legendary,83,9.0
400028,legendary,84,5.0
400028,legendary,85,7.0
400028,legendary,86,7.0
400028,legendary,87,9.0
400028,legendary,88,11.0
400028,legendary,89,4.0
400028,legendary,90,7.0
400028,legendary,91,6.0
400028,legendary,92,0.0
400028,legendary,93,0.0
400028,legendary,94,0.0
400028,legendary,95,0.0
400028,legendary,96,0.0
400028,legendary,97,0.0
400028,legendary,98,0.0
400028,legendary,99,0.0
400028,legendary,100,0.0
400028,legendary,101,0.0
400028,rare,1,126806.0
400028,rare,2,119123.0
400028,rare,3,111748.0
400028,rare,4,105133.0
400028,rare,5,98602.0
400028,rare,6,93411.0
400028,rare,7,88203.0
400028,rare,8,835164.0
400028,rare,9,420248.0
400028,rare,10,4734.0
400029,legendary,1,0.0
400029,legendary,2,1375.0
400029,legendary,3,1352.0
400029,legendary,4,1337.0
400029,legendary,5,1367.0
400029,legendary,6,1396.0
400029,legendary,7,1365.0
400029,legendary,8,1398.0
400029,legendary,9,1264.0
400029,legendary,10,1348.0
400029,legendary,11,1330.0
400029,legendary,12,1301.0
400029,legendary,13,1320.0
400029,legendary,14,1285.0
400029,legendary,15,1274.0
400029,legendary,16,1229.0
400029,legendary,17,1267.0
400029,legendary,18,1274.0
400029,legendary,19,1167.0
400029,legendary,20,1227.0
400029,legendary,21,1161.0
400029,legendary,22,1184.0
400029,legendary,23,1197.0
400029,legendary,24,1163.0
400029,legendary,25,1146.0
400029,legendary,26,1142.0
400029,legendary,27,1134.0
400029,legendary,28,1174.0
400029,legendary,29,1131.0
400029,legendary,30,1086.0
400029,legendary,31,1054.0
400029,legendary,32,1116.0
400029,legendary,33,1124.0
400029,legendary,34,1104.0
400029,legendary,35,1087.0
400029,legendary,36,1053.0
400029,legendary,37,1021.0
400029,legendary,38,1096.0
400029,legendary,39,1004.0
400029,legendary,40,1052.0
400029,legendary,41,1039.0
400029,legendary,42,1015.0
400029,legendary,43,1016.0
400029,legendary,44,1068.0
400029,legendary,45,1077.0
400029,legendary,46,1067.0
400029,legendary,47,1069.0
400029,legendary,48,1038.0
400029,legendary,49,1112.0
400029,legendary,50,1002.0
400029,legendary,51,1005.0
400029,legendary,52,1010.0
400029,legendary,53,1024.0
400029,legendary,54,1146.0
400029,legendary,55,1201.0
400029,legendary,56,1213.0
400029,legendary,57,1273.0
400029,legendary,58,1240.0
400029,legendary,59,1280.0
400029,legendary,60,1294.0
400029,legendary,61,1270.0
400029,legendary,62,1348.0
400029,legendary,63,1396.0
400029,legendary,64,7221.0
400029,legendary,65,11669.0
400029,legendary,66,14164.0
400029,legendary,67,14488.0
400029,legendary,68,13084.0
400029,legendary,69,9797.0
400029,legendary,70,6526.0
400029,legendary,71,3779.0
400029,legendary,72,1828.0
400029,legendary,73,740.0
400029,legendary,74,260.0
400029,legendary,75,65.0
400029,legendary,76,13.0
400029,legendary,77,15.0
400029,legendary,78,4.0
400029,legendary,79,9.0
400029,legendary,80,2.0
400029,legendary,81,8.0
400029,legendary,82,6.0
400029,legendary,83,5.0
400029,legendary,84,2.0
400029,legendary,85,2.0
400029,legendary,86,4.0
400029,legendary,87,1.0
400029,legendary,88,11.0
400029,legendary,89,5.0
400029,legendary,90,2.0
400029,legendary,91,5.0
400029,legendary,92,0.0
400029,legendary,93,0.0
400029,legendary,94,0.0
400029,legendary,95,0.0
400029,legendary,96,0.0
400029,legendary,97,0.0
400029,legendary,98,0.0
400029,legendary,99,0.0
400029,legendary,100,0.0
400029,legendary,101,0.0
400029,rare,1,78447.0
400029,rare,2,73662.0
400029,rare,3,68772.0
400029,rare,4,65040.0
400029,rare,5,61377.0
400029,rare,6,57619.0
400029,rare,7,53944.0
400029,rare,8,525204.0
400029,rare,9,266790.0
400029,rare,10,3236.0
400030,legendary,1,0.0
400030,legendary,2,486.0
400030,legendary,3,418.0
400030,legendary,4,444.0
400030,legendary,5,470.0
400030,legendary,6,455.0
400030,legendary,7,441.0
400030,legendary,8,416.0
400030,legendary,9,427.0
400030,legendary,10,441.0
400030,legendary,11,393.0
400030,legendary,12,382.0
400030,legendary,13,402.0
400030,legendary,14,370.0
400030,legendary,15,382.0
400030,legendary,16,334.0
400030,legendary,17,380.0
400030,legendary,18,352.0
400030,legendary,19,359.0
400030,legendary,20,349.0
400030,legendary,21,338.0
400030,legendary,22,342.0
400030,legendary,23,361.0
400030,legendary,24,350.0
400030,legendary,25,317.0
400030,legendary,26,351.0
400030,legendary,27,333.0
400030,legendary,28,314.0
400030,legendary,29,301.0
400030,legendary,30,320.0
400030,legendary,31,322.0
400030,legendary,32,327.0
400030,legendary,33,300.0
400030,legendary,34,292.0
400030,legendary,35,291.0
400030,legendary,36,309.0
400030,legendary,37,284.0
400030,legendary,38,296.0
400030,legendary,39,304.0
400030,legendary,40,316.0
400030,legendary,41,310.0
400030,legendary,42,318.0
400030,legendary,43,286.0
400030,legendary,44,269.0
400030,legendary,45,300.0
400030,legendary,46,261.0
400030,legendary,47,321.0
400030,legendary,48,296.0
400030,legendary,49,322.0
400030,legendary,50,303.0
400030,legendary,51,308.0
400030,legendary,52,291.0
400030,legendary,53,313.0
400030,legendary,54,306.0
400030,legendary,55,307.0
400030,legendary,56,306.0
400030,legendary,57,332.0
400030,legendary,58,344.0
400030,legendary,59,339.0
400030,legendary,60,365.0
400030,legendary,61,347.0
400030,legendary,62,378.0
400030,legendary,63,407.0
400030,legendary,64,1971.0
400030,legendary,65,3189.0
400030,legendary,66,3940.0
400030,legendary,67,3964.0
400030,legendary,68,3614.0
400030,legendary,69,2705.0
400030,legendary,70,1756.0
400030,legendary,71,989.0
400030,legendary,72,528.0
400030,legendary,73,207.0
400030,legendary,74,51.0
400030,legendary,75,17.0
400030,legendary,76,4.0
400030,legendary,77,4.0
400030,legendary,78,0.0
400030,legendary,79,0.0
400030,legendary,80,2.0
400030,legendary,81,0.0
400030,legendary,82,2.0
400030,legendary,83,0.0
400030,legendary,84,2.0
